"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LFT_01964",434.667626372709,-0.0357894808255578,0.216685317127249,-0.165168001690397,0.868811750271909,0.926605792303126
"LFT_01225",503.048964546259,-0.0348962474773475,0.172826672435565,-0.201914710186635,0.839983401862293,0.911821625985927
"LFT_01249",2.77552680515705,-0.0334850150686896,1.41548040865781,-0.0236562900227216,0.981126771747592,NA
"LFT_02016",147.111654382609,-0.0328362225866677,0.268127624724228,-0.122464899394235,0.90253084293605,0.946822068116725
"LFT_00591",18.7486766060902,-0.0319486744219467,0.571603236946052,-0.0558930956945614,0.955426971070999,0.980368643578957
"LFT_00839",52601.1075976158,-0.0300565357255802,0.207195429220833,-0.14506370067433,0.884660577745329,0.936463159582408
"LFT_00913",601.448241002919,-0.0290985072075051,0.215595913544461,-0.134967804951017,0.892637329301083,0.939841140314001
"LFT_01318",961.63605300472,-0.0284610042870664,0.181830500952632,-0.156524918195549,0.875619279428413,0.931014041870438
"LFT_00110",4508.66202432368,-0.0278101751762782,0.185743135010652,-0.149723838647837,0.880982499660406,0.935492092231987
"LFT_00862",80.8890005934184,-0.0276744529399814,0.352447942720339,-0.0785206823066651,0.937413878911142,0.967998992756972
"LFT_00773",311.842068332766,-0.0274807273579081,0.186625057609049,-0.147251005357898,0.882933902883027,0.936236176926814
"LFT_01644",533.445891629988,-0.0273313796280919,0.187051171652296,-0.146117126060549,0.883828926876501,0.936236176926814
"LFT_02150",4832.33173316443,-0.0272520325003995,0.16455768500171,-0.165607777601613,0.868465626176855,0.926605792303126
"LFT_00954",273.252051016409,-0.026890756744535,0.317156024164908,-0.0847871542574039,0.932430606181196,0.965760601431717
"LFT_00719",282.358219669502,-0.0254421502195841,0.197435018801288,-0.128863412245984,0.897465728024374,0.943539249005781
"LFT_02324",1252.0403110281,-0.0252299237023346,0.149244126351197,-0.169051367843879,0.865756237100626,0.925777950774123
"LFT_01358",565.816316645785,-0.0251911634415882,0.179855608827232,-0.140063263002193,0.888610006291277,0.937870327125094
"LFT_01921",611.070571776927,-0.0248542862037352,0.170333696358665,-0.145915263597641,0.883988281948543,0.936236176926814
"LFT_00097",218.183769501467,-0.0248226034730409,0.238573991162839,-0.104045723308113,0.917133063497669,0.957606373497781
"LFT_01346",94.2548662952519,-0.0248167784096789,0.293619285089452,-0.0845202603164106,0.932642795072369,0.965760601431717
"LFT_00039",121.245081054655,-0.0242737357397486,0.281000628467454,-0.0863832080096577,0.931161795096536,0.965760601431717
"LFT_00265",1675.8429843864,-0.023085599042191,0.155942023921156,-0.148039626918418,0.882311495015361,0.936087554789915
"LFT_00732",853.673542220947,-0.0229644613648361,0.169083580976951,-0.135817216740675,0.891965780190041,0.939841140314001
"LFT_01611",263.90588226534,-0.0228349948580232,0.209418291336408,-0.109040116373317,0.913170671751752,0.95428684693783
"LFT_02431",20.5624190891308,-0.021897748273972,0.551079735184135,-0.0397360796920889,0.968303536946507,0.985839778687096
"LFT_00069",3264.87984572995,-0.0218812446614607,0.242552947113185,-0.0902122399331227,0.928118557927971,0.964942374432793
"LFT_01045",362.037873915013,-0.0216046557973046,0.272755021576691,-0.0792090120739719,0.936866376518546,0.96799090624863
"LFT_00595",561.804469570334,-0.0206674126401172,0.181032711941486,-0.114163967486701,0.909107814892464,0.951264811031745
"LFT_00692",455.439684308312,-0.0204464573867855,0.203761659624974,-0.100344968844568,0.920070457651891,0.959277592326392
"LFT_01084",888.724102674773,-0.01979739717465,0.199021278986396,-0.0994737712242479,0.920762112125314,0.959340430632488
"LFT_01424",178.401219336017,-0.0196517326372251,0.223741404358764,-0.0878323468718112,0.930009928020864,0.965760601431717
"LFT_01960",262.1253045092,-0.0194405952515563,0.23715926438184,-0.0819727422507764,0.934668389022859,0.966392390347351
"LFT_02068",651.740573167448,-0.0194050877882749,0.172411678428803,-0.112550889621367,0.910386621951986,0.951785584597593
"LFT_01408",37.8750338707702,-0.0191937552429361,0.39344552301129,-0.0487837683246058,0.961091617772579,0.982543378001555
"LFT_02119",1066.04630164518,-0.0163246867651898,0.190872212696054,-0.0855267853534305,0.931842601850508,0.965760601431717
"LFT_01591",565.106062175549,-0.0161088774437058,0.192544268630956,-0.0836632404498168,0.933324184511014,0.965822096668085
"LFT_00224",818.152436768458,-0.0158653860330954,0.171260827291013,-0.0926387328851121,0.926190571648791,0.963438188224501
"LFT_00037",7.33355422583013,-0.0158324513817156,0.863515920915686,-0.0183348691069027,0.985371710612249,0.992293743290104
"LFT_01122",996.698673011332,-0.015381052888065,0.180643329174796,-0.0851459777580928,0.932145338032821,0.965760601431717
"LFT_01236",180.166657512633,-0.0152928177460915,0.251629837250781,-0.0607750571759513,0.951538355081939,0.977201420705725
"LFT_02159",661.197789862892,-0.0141905113492222,0.207599548910075,-0.0683552128302988,0.94550287338123,0.97285278918886
"LFT_00243",1346.63812700891,-0.012846128442032,0.26550803484172,-0.0483832003415267,0.961410847809197,0.982543378001555
"LFT_00353",210.541637696657,-0.011225142015873,0.235737407556099,-0.0476171437203987,0.962021368814471,0.982543378001555
"LFT_01133",1153.14603146295,-0.0109713740691983,0.15035174541913,-0.0729713781413963,0.941828893707023,0.970011757274521
"LFT_01152",75.11663048692,-0.0109133380609865,0.311413954717189,-0.0350444734273307,0.972044277968762,0.986487819456981
"LFT_02040",116.176958024986,-0.010887538242536,0.299910336490842,-0.0363026442166941,0.97104104155108,0.986422266886195
"LFT_01322",62.4832241483881,-0.0108297309914547,0.327302250876518,-0.0330878598068073,0.973604523920979,0.986487819456981
"LFT_01763",1753.03931361535,-0.00993645745715934,0.180378186502857,-0.0550868020673995,0.956069310603679,0.980614861086349
"LFT_00161",288.006387427201,-0.00968926484899795,0.244934098124621,-0.0395586605670072,0.968444985710672,0.985839778687096
"LFT_02591",172.446042177905,-0.00942818793933443,0.242130754388845,-0.0389384155810022,0.968939488576371,0.985931329294621
"LFT_01300",4.90411431682691,-0.00937403608283353,1.13305487152448,-0.00827324105691469,0.993398983995733,NA
"LFT_01190",125.011648209312,-0.00845823300339455,0.253194153704347,-0.0334061149503127,0.973350733360661,0.986487819456981
"LFT_00151",574.320290890765,-0.00841285855156179,0.180686799069316,-0.0465604493238846,0.962863554689585,0.982620805183634
"LFT_01075",151.589873766233,-0.00811680790850233,0.247806164237509,-0.0327546650563656,0.973870230840004,0.986487819456981
"LFT_01020",465.451540432533,-0.00808659501030773,0.176636662802698,-0.0457809544292648,0.963484839056062,0.982843261942078
"LFT_01168",204.920461961119,-0.00751282893364122,0.324512881311924,-0.0231510962007694,0.981529747717354,0.989651632266112
"LFT_02386",259.192516403496,-0.00733497907581792,0.28085889367964,-0.0261162428567582,0.979164621555249,0.988506082581347
"LFT_00759",170.80064599005,-0.00695406142815993,0.230152670798942,-0.0302149933955573,0.975895590990649,0.986828861097183
"LFT_00917",323.464517539276,-0.00692572453102429,0.212001705307411,-0.0326682491585703,0.973939143870946,0.986487819456981
"LFT_01626",265.677839187888,-0.00680315167096789,0.218322034118391,-0.0311610859546989,0.975141073741897,0.986828861097183
"LFT_00483",257.391313204048,-0.00640123910892036,0.26542359564038,-0.0241170687687968,0.980759228373607,0.989566415699364
"LFT_00742",46.6885955774265,-0.00598984416396659,0.406162991064121,-0.0147473903229676,0.988233711450283,0.993943687496632
"LFT_01090",209.408242181445,-0.0056235317688796,0.215452188125415,-0.0261010659386116,0.979176726857354,0.988506082581347
"LFT_01615",43.6092825806553,-0.00450579611475333,0.389673644830745,-0.0115629993830104,0.99077426690081,0.994856567135259
"LFT_02099",6307.86012401529,-0.00441016450576684,0.160828290177251,-0.0274215717950266,0.978123492912422,0.988261588817402
"LFT_02039",991.233304782443,-0.00436043143788873,0.183472646598037,-0.0237661118359612,0.981039171247297,0.989566415699364
"LFT_02562",274.701542323493,-0.00425698628265701,0.203399974529278,-0.0209291387204389,0.983302182373927,0.990619023747524
"LFT_00092",55.8229219388457,-0.00400420649853162,0.339271834183833,-0.0118023546168055,0.990583302088029,0.994856567135259
"LFT_00480",380.768097239276,-0.0034410541415273,0.21331662619267,-0.0161312045992107,0.987129719080551,0.993653500784511
"LFT_01208",115.605149201817,-0.00325487124709343,0.260162490554102,-0.0125109166973344,0.990017993128723,0.994856567135259
"LFT_02158",77.2434591848257,-0.00319988322614392,0.308694445812365,-0.0103658594106643,0.991729388931338,0.995405486336768
"LFT_00289",492.965000981871,-0.00290380868087686,0.222835791864413,-0.0130311592073311,0.989602933516173,0.994856567135259
"LFT_01450",48.7194042979899,-0.00278930024782874,0.375530982325116,-0.0074276168388522,0.994073673692839,0.996305876851406
"LFT_02447",138.907318437866,-0.00224000121187404,0.31146219960987,-0.00719188785887921,0.994261753181214,0.996305876851406
"LFT_01048",254.674552864347,-0.0018525603831727,0.370747998699349,-0.00499681829617911,0.996013132419162,0.996831213020738
"LFT_00063",335.419281621477,-0.00140977130769695,0.186193209546542,-0.00757155060128313,0.993958834395658,0.996305876851406
"LFT_00219",785.011182948819,-0.000980163949953876,0.179849777175552,-0.00544990361037332,0.995651627576924,0.996831213020738
"LFT_00843",64.8413646534289,-0.000543583822062942,0.35214615855843,-0.001543631270289,0.998768360930988,0.998768360930988
"LFT_01442",126.413590271629,0.000716487914078529,0.25921938279279,0.00276402137201006,0.997794632829644,0.998204236537702
"LFT_00702",778.506808826867,0.00128376389790699,0.201899116228672,0.00635844238393294,0.994926731176327,0.996562451244023
"LFT_02278",240.826697911496,0.0031370462666709,0.212456391530464,0.0147656008090539,0.988219183166474,0.993943687496632
"LFT_01846",525.946556869516,0.0038609518153063,0.175747160621651,0.0219687863044238,0.982472854446745,0.990192864469279
"LFT_01370",512.891635672968,0.00520357557281976,0.182341765720838,0.028537485925119,0.977233470749913,0.987771865706154
"LFT_01575",10.5240439438379,0.00575438361769365,0.753157888501443,0.0076403416940147,0.993903948632463,0.996305876851406
"LFT_00202",423.042742911848,0.00678357454451048,0.204631270590494,0.0331502341989838,0.973554783643303,0.986487819456981
"LFT_01135",191.976086558432,0.00692791477156942,0.220378459494292,0.0314364425065276,0.974921478586612,0.986828861097183
"LFT_02052",162.838288008967,0.00843643358967766,0.229466793845895,0.0367653787647523,0.970672079118257,0.986422266886195
"LFT_01501",463.377487916704,0.00868884415302421,0.207416210825872,0.041890863392151,0.966585699962815,0.984769795488871
"LFT_00482",176.68487623423,0.0095773858161958,0.280853103575927,0.034101050315104,0.972796570943238,0.986487819456981
"LFT_02102",111.500173729382,0.00961766659810632,0.316902702536427,0.0303489573333657,0.975788752229746,0.986828861097183
"LFT_02281",174.398123002873,0.0101865959914541,0.239823789087055,0.0424753358715237,0.966119773124743,0.984706770014638
"LFT_00244",2024.10467187203,0.0110873300031407,0.226700222278997,0.0489074509573955,0.96099305096462,0.982543378001555
"LFT_01888",178.941577056259,0.012086610588928,0.233670257706063,0.0517250706511905,0.95874776048446,0.982535026198751
"LFT_00848",190.765517537994,0.0121660246508415,0.279856870076398,0.0434723101402526,0.965325036959293,0.984308416347195
"LFT_00939",110.580182386488,0.0123088900370382,0.260994421160779,0.0471615062969318,0.9623845068895,0.982543378001555
"LFT_01822",61.6113086547021,0.0129314324140527,0.337902390285466,0.0382697275480294,0.969472627014637,0.986062100181415
"LFT_02111",299.991042744106,0.0130283229373768,0.207861711508454,0.0626778392366261,0.950023044416639,0.976468224058772
"LFT_00794",1074.32416385314,0.0131108632776369,0.180668167020589,0.072568751285016,0.942149293996222,0.970011757274521
"LFT_01372",1208.60329312858,0.0136475795959271,0.172688816180083,0.0790298983907285,0.937008841953434,0.96799090624863
"LFT_02442",203.396200464305,0.0137707102764175,0.223740794132413,0.06154760614762,0.95092310201825,0.976981281458041
